Station Name,Venue Name,Category,Venue Latitude,Venue Longitude,fsq_id,venue distance
22 - Largo da Graça,Point da Vila,Restaurants,-12.996804,-38.528537,631b559d1e41a8713a67f7c5,581
22 - Largo da Graça,Restaurante Chanceler,Restaurants,-12.994618,-38.526411,4ce29f44aba88cfac4625cd7,616
22 - Largo da Graça,Degust Grill,Restaurants,-13.004682,-38.525637,520118d5498e5f88a725cfad,632
22 - Largo da Graça,Luna Lanches,Restaurants,-13.005106,-38.523304,4f1ef53ee4b0293a869e967c,652
22 - Largo da Graça,Pereira Cafe,Restaurants,-12.998409,-38.517046,491ab17ec4fb4b54f941e462,730
22 - Largo da Graça,4Formaggio,Restaurants,-13.004429,-38.528035,5159c805e4b038a1a7e35417,741
22 - Largo da Graça,O Árabe Bar e Lanchonete,Restaurants,-13.004913,-38.527303,500a035ee4b058692f8e23ef,741
22 - Largo da Graça,Acarajé da Keka,Restaurants,-13.005745,-38.525715,4ed555187beb5f8ffada8a28,754
22 - Largo da Graça,Pizza Bar,Restaurants,-13.00578,-38.525654,4e05176d1838eb15aef1d3fe,759
22 - Largo da Graça,Yacht Clube da Bahia,Restaurants,-12.999746,-38.530552,4c33301f213c2d7faf7c365d,768
22 - Largo da Graça,Acarajé do Gregório,Restaurants,-13.006405,-38.524308,4ca3a152750ca09321861a67,799
22 - Largo da Graça,Viena,Restaurants,-13.006233,-38.524367,52af21bb498e6bf3e52da0d9,815
22 - Largo da Graça,Mr. Pretzels,Restaurants,-13.006612,-38.524065,4efb654e6da1f7b6648b4745,823
22 - Largo da Graça,Chocolates Brasil Cacau,Restaurants,-13.006542,-38.524433,56a94b53498e90cb7f52be7e,831
22 - Largo da Graça,Vida Saude Gourmet,Restaurants,-13.006677,-38.524928,5cec04ee00b068002eefd79a,837
22 - Largo da Graça,Tong Fong Casa de Cha,Restaurants,-13.004284,-38.529388,584c68bdc7ec6b17dd586350,838
22 - Largo da Graça,Go Service Tur,Restaurants,-13.003591,-38.530609,500808cee4b0fe3f53e5ef60,884
22 - Largo da Graça,Subway,Restaurants,-13.007069,-38.52204,53ad5692498eaa800d343707,901
22 - Largo da Graça,Estrela do Mar,Restaurants,-13.004348,-38.530374,52d9445d498eb56fea1c15e4,918
22 - Largo da Graça,Cantinho da Pizza,Restaurants,-12.99725,-38.515304,592360f84c9be61674e49f97,935
22 - Largo da Graça,Patroni Pizza Premium,Restaurants,-13.006709,-38.525236,53ff55ce498e3db837235165,846
22 - Largo da Graça,Natural Academia,Sports & Recreation,-12.998175,-38.522338,4ffb6db5e4b04f8b12b2e77e,199
22 - Largo da Graça,Academia Vibe Fitness,Sports & Recreation,-13.003345,-38.518597,50f556bbe4b0246743a492e0,717
22 - Largo da Graça,Trio Academia,Sports & Recreation,-12.999588,-38.521435,4d5331959163a0934251e1ae,254
22 - Largo da Graça,Clube Bahiano de Tênis,Sports & Recreation,-13.002627,-38.524621,4cd8752d1891236aa75a360b,391
22 - Largo da Graça,Associação Atlética da Bahia,Sports & Recreation,-13.003732,-38.529995,4da9e6754df01c19b17d63c6,822
22 - Largo da Graça,Smart Fit,Sports & Recreation,-13.001138,-38.527124,5dfb8f6847ae400008fb2731,426
22 - Largo da Graça,Academia Tony Granjo,Sports & Recreation,-12.993981,-38.523384,4c7c336c9efda143a11a85e2,583
22 - Largo da Graça,Pererê Acquafitness,Sports & Recreation,-12.99665,-38.525271,517a42d6e4b03fca3ae408e9,331
22 - Largo da Graça,Academia do Yatch,Sports & Recreation,-12.99985,-38.530368,511ca93ee4b093d265aeb052,720
22 - Largo da Graça,Academia Training Center,Sports & Recreation,-13.004387,-38.529451,4e370209ae606991af89f848,819
22 - Largo da Graça,Academia Jump Fitness,Sports & Recreation,-13.003257,-38.522291,4d5bfab15d153704a7df6ce7,473
22 - Largo da Graça,My Gym,Sports & Recreation,-12.997205,-38.524171,51cd9356498eb167b4b0a51a,233
22 - Largo da Graça,Baba dos Desesperados,Sports & Recreation,-13.001433,-38.523064,51f1b988498ea04b56a4b5fd,252
22 - Largo da Graça,Bios Saúde e Reabilitação,Sports & Recreation,-13.000342,-38.52157,4e89e3989a527cf20e1e30e6,268
22 - Largo da Graça,Leo Felix Personal Studio,Sports & Recreation,-13.001164,-38.522075,4f97073be4b0d010abe6e16a,290
22 - Largo da Graça,Contours - Graça,Sports & Recreation,-13.001041,-38.525829,4f5faff0e4b03142f60b374c,300
22 - Largo da Graça,Pererê Fitness,Sports & Recreation,-12.996958,-38.52546,5a8c7f84a9fe1264b7254973,313
22 - Largo da Graça,Vitoria Fit,Sports & Recreation,-12.998906,-38.520563,4e9d92a4cc2132d67d4e72d2,344
22 - Largo da Graça,Life Academia,Sports & Recreation,-12.99675,-38.525704,4f6bae97e4b0a235d5000939,347
22 - Largo da Graça,Edace,Sports & Recreation,-12.995698,-38.523409,4e2a6c66b0fbc2edac16ddf4,389
22 - Largo da Graça,Bahiano Fitness Club,Sports & Recreation,-13.001656,-38.526454,4ebbad6edab41f33becd7e81,396
22 - Largo da Graça,Cavalgada,Sports & Recreation,-12.995354,-38.523527,52fece7b498eaaf9c14b68a6,431
22 - Largo da Graça,Fly Feminina- Treino Praça da Centenário,Sports & Recreation,-13.002778,-38.521914,4f0d4e7ae4b06654e2bd593d,433
22 - Largo da Graça,Motus Pilates Club,Sports & Recreation,-13.003215,-38.523706,539ac3df498ee67090b4c9bb,442
22 - Largo da Graça,Golfe,Sports & Recreation,-12.996094,-38.526371,59f5360865cdf8641b44a1f7,449
22 - Largo da Graça,Condominio Mansao Jenner Augusto,Sports & Recreation,-13.002687,-38.526223,4fda7f18e4b0cc0ff4a08a81,467
22 - Largo da Graça,Sherazady Fitness,Sports & Recreation,-12.994974,-38.523953,52cdfdba11d25e9bb8c86bf8,470
22 - Largo da Graça,Academia Peso Certo,Sports & Recreation,-12.994974,-38.523953,52dc48da11d20acbd05b40d7,475
22 - Largo da Graça,Bemstar Fitness,Sports & Recreation,-13.00048,-38.528161,4eb05c1e775bbddde7b0f540,497
22 - Largo da Graça,Along Vida - Clínica de Fisioterapia,Sports & Recreation,-13.001202,-38.527864,4ef08b4bb8f7eb2371289022,504
22 - Largo da Graça,Clube Baiano de Tênis,Sports & Recreation,-13.001925,-38.527567,50379574e4b05b4c7a2302d7,506
22 - Largo da Graça,Along'Vida,Sports & Recreation,-13.002234,-38.52751,52eacff2498ed1a768b29979,524
22 - Largo da Graça,Cobertura do Villa Verona,Sports & Recreation,-12.994459,-38.523884,4f00c106f790570bd2fbb07e,531
22 - Largo da Graça,Lia Seixas Oficina do Corpo e Fitness,Sports & Recreation,-13.002509,-38.527514,500cab48e4b07352bd0e81d0,550
22 - Largo da Graça,Hard Work,Sports & Recreation,-12.997508,-38.518633,4de63a2018389f0558740246,581
22 - Largo da Graça,Escola Contemporânea de Dança,Sports & Recreation,-12.99878,-38.518221,4fa2ea25e4b04db7be1c6492,593
22 - Largo da Graça,Track & Field Run Series,Sports & Recreation,-13.004966,-38.523794,5030d0bee4b06888b7925eaf,634
22 - Largo da Graça,Ebateca,Sports & Recreation,-12.997582,-38.517526,4f7acb0fe4b0f9b696c1c006,692
22 - Largo da Graça,Cfba,Sports & Recreation,-13.005354,-38.521768,5f6c98b10dcc7f03b1f2dd92,713
22 - Largo da Graça,Unidade de Swasthya Yoga,Sports & Recreation,-13.003276,-38.518596,50e49ed4e4b0e42106c2ea48,716
22 - Largo da Graça,Sede Nautica,Sports & Recreation,-12.999712,-38.530613,538f5467498e1d96e74d750d,743
22 - Largo da Graça,Summer Crossfit,Sports & Recreation,-12.992682,-38.522256,5aa1b216a6ec98131acda4ff,749
22 - Largo da Graça,Academia Bara Life Residence,Sports & Recreation,-13.00453,-38.528345,5262fc08498e1970c815c9d9,778
22 - Largo da Graça,Hammer Fitness Club,Sports & Recreation,-13.005946,-38.526826,587e66b35a5869013d114bce,819
22 - Largo da Graça,Alpha Fitness Shopping Barra,Sports & Recreation,-13.006644,-38.52462,5ab7ad53947c05192a71b581,827
22 - Largo da Graça,Studio de Pilates Thais Rohrs,Sports & Recreation,-13.00542,-38.528851,502057f6e4b05f2aebae71e2,881
22 - Largo da Graça,Danceco.,Sports & Recreation,-13.004824,-38.517942,524dfebe498e97bec252f9f9,884
22 - Largo da Graça,Paulo Meyra,Sports & Recreation,-13.004723,-38.517632,4cad13b614c3370436fef53b,898
22 - Largo da Graça,MXR Brothers Fitness,Sports & Recreation,-12.991523,-38.520761,51b279cd498edc9ca4a6d8a0,912
22 - Largo da Graça,Pilares Pilates,Sports & Recreation,-13.004792,-38.51751,4f285256e4b0f210ab4f3144,915
1 - Parque Costa Azul,Bar do Luiz,Bars,-12.994679,-38.446241,4d603f08338bb60ccf1b26bd,438
1 - Parque Costa Azul,Zaccaria Bar,Bars,-12.993536,-38.455214,52602bb0498eaf45b878d16f,899
1 - Parque Costa Azul,Sal Marinho Restaurant'Bar,Bars,-12.999948,-38.456725,4f35b844e4b0b0eb8b54c21a,942
1 - Parque Costa Azul,Cubanakan,Bars,-12.996954,-38.444182,55f68228498ec37deb92fec7,429
1 - Parque Costa Azul,Chalezinho,Bars,-12.99466,-38.442978,4b9d18f0f964a520548f36e3,676
1 - Parque Costa Azul,Caranguejo de Sergipe,Bars,-12.999542,-38.44853,4cbb2aee9552b60ca163de8b,176
1 - Parque Costa Azul,Bar do Jonas,Bars,-12.992485,-38.445593,4c9656e403413704059383ef,693
1 - Parque Costa Azul,Tô Chegando,Bars,-12.993157,-38.455393,5647d841498e4a6344b2fe54,928
1 - Parque Costa Azul,Villas,Bars,-13.003543,-38.451729,5bf0b9d0fd16bb002cf7f492,714
1 - Parque Costa Azul,Caranguejo da Bahia,Bars,-12.999577,-38.448469,573c92da498eca68d5ee3f45,180
1 - Parque Costa Azul,Bar'tal,Bars,-12.993235,-38.446589,4b8bfa05f964a520f3b532e3,555
1 - Parque Costa Azul,Favelinha,Bars,-12.991775,-38.450262,4c7dbbea10916dcb2b842a96,719
1 - Parque Costa Azul,Boteco do Caranguejo,Bars,-13.001248,-38.450772,5595beec498e31f9373b88ef,445
1 - Parque Costa Azul,Las Fuentes Pub,Bars,-12.992304,-38.454456,50cbc37ae4b0c490ba374de8,907
1 - Parque Costa Azul,Eu Vi Restaurante,Bars,-12.993547,-38.452997,4e0f828b1f6e9964ea2d9be0,689
1 - Parque Costa Azul,Bar e Lanchonete do Canal,Bars,-12.992997,-38.453112,4e6cd48645dd435bc132bfce,754
1 - Parque Costa Azul,Forró do Fua,Bars,-12.998624,-38.446731,4fd92005e4b02b4ce24c4664,195
1 - Parque Costa Azul,O Escritório,Bars,-12.997055,-38.451695,4fc11237e4b07e3cd959bf31,367
1 - Parque Costa Azul,Pd - Pinguelo Doce,Bars,-12.99495,-38.446861,4dc474d67d8b14fb461194c4,379
1 - Parque Costa Azul,Uti da Cerveja,Bars,-12.994606,-38.446979,4e1f20c2d16488cf82fd3bea,404
1 - Parque Costa Azul,Santo Caranguejo Bar,Bars,-13.001248,-38.450772,54d6a94b498e8594557fac44,442
1 - Parque Costa Azul,Bar do Bigode,Bars,-12.994656,-38.450797,5445a3c7498e1ab59839d0fa,449
1 - Parque Costa Azul,Zacaria birita e bistro,Bars,-12.998216,-38.452943,532e2836498e0d3341acacb7,479
1 - Parque Costa Azul,Boa Noite,Bars,-12.995233,-38.452222,53851a00498e75f52c0b5a91,497
1 - Parque Costa Azul,Kariobanu's Bar e Restaurante,Bars,-12.996632,-38.454028,4eb5569ae5fa17fc86b786d4,625
1 - Parque Costa Azul,Bar do Neuzão,Bars,-12.993177,-38.451452,4ffb00b3e4b003534da3f408,640
1 - Parque Costa Azul,Bar do Paulão,Bars,-12.993073,-38.451636,4e90c34b93adc15b6235f205,640
1 - Parque Costa Azul,Tempero de Casa,Bars,-13.002857,-38.451719,5be67a048194fc0039f3b121,651
1 - Parque Costa Azul,Jurerê Bar,Bars,-13.003064,-38.451476,646cb57e5c7e2050dd88f7a2,657
1 - Parque Costa Azul,Oxe Uaia,Bars,-13.003338,-38.451603,5bef59c661e53b0039d706ec,690
1 - Parque Costa Azul,Acqua Japa,Bars,-13.003579,-38.451422,5c085f6e95a7220039ec17b8,702
1 - Parque Costa Azul,Vila do Caranguejo,Bars,-13.003405,-38.451973,5c256f37b9b37b002ce8eec5,716
1 - Parque Costa Azul,Recanto Verde,Bars,-12.991363,-38.450256,4d457f551ed56dcb3d9ebb54,760
1 - Parque Costa Azul,Rittual Sex Shop,Bars,-13.003298,-38.452772,4fa3d698e4b0bcbb45cf4306,769
1 - Parque Costa Azul,Doce Amargo,Bars,-12.992551,-38.453044,4fcbaaf5e4b0b0ef072ab817,782
1 - Parque Costa Azul,Barraca do Zé,Bars,-12.99056,-38.446057,4d6c548f03bf224bf42edd8d,858
1 - Parque Costa Azul,Ácidos Naturais,Bars,-12.994016,-38.455344,54723b64498eebfda55b07dd,873
1 - Parque Costa Azul,Acidos Naturais,Bars,-12.99415,-38.455961,54723764498e21e3ee71c0a7,923
1 - Parque Costa Azul,The Entrance Vip Lounge,Bars,-13.003597,-38.454809,4e73db128130fa6bd34e9a8c,931
1 - Parque Costa Azul,Maria João,Bars,-13.003494,-38.454869,4bf73e58b182c9b6ae7e755a,932
1 - Parque Costa Azul,Barraca Manoel,Bars,-13.000428,-38.456978,562178b3498efb96c2b3bd77,955
1 - Parque Costa Azul,Birra Bistrô,Bars,-12.999809,-38.457092,57c8bf89498e9105e34b5694,956
1 - Parque Costa Azul,Bar do Pompidou,Bars,-12.989644,-38.450846,4eebad9f29c21fce6c3296b5,962
1 - Parque Costa Azul,Barraca do Valter,Bars,-12.991037,-38.45376,4fbc0bfce4b09e710014beec,970
1 - Parque Costa Azul,O Marreco,Bars,-12.9923,-38.455318,619982bfa46eac63c9c5062e,977
1 - Parque Costa Azul,Vitrine da Cerveja - Pub & Beer Store,Bars,-12.993017,-38.456006,5b59c8414a7aae002c47d80a,988
1 - Parque Costa Azul,Obá Gastrobar,Bars,-12.992231,-38.455194,63dea697d60f7f67da3a860c,1003
1 - Parque Costa Azul,Uti da Cerveja,Bars,-12.996624,-38.448548,6d4a6fba67dd4fa18e47d2da,150
1 - Parque Costa Azul,Greison,Bars,-12.991424,-38.451857,efff92e879bf415a46a657fd,818
1 - Parque Costa Azul,Taiobha Assados & Cia,Restaurants,-12.997604,-38.451703,55cf7284498ecaf0537c3e27,368
1 - Parque Costa Azul,Fellini Panetteria,Restaurants,-13.000395,-38.449589,558db5b5498e11fe537032e4,314
1 - Parque Costa Azul,Zaccaria Bar,Restaurants,-12.993536,-38.455214,52602bb0498eaf45b878d16f,899
1 - Parque Costa Azul,Sal Marinho Restaurant'Bar,Restaurants,-12.999948,-38.456725,4f35b844e4b0b0eb8b54c21a,942
1 - Parque Costa Azul,McDonald's,Restaurants,-12.997057,-38.444245,5a1846a231fd140f9ef64032,461
1 - Parque Costa Azul,Tai San,Restaurants,-12.993537,-38.454967,4c4f101cd889ef3b50412360,842
1 - Parque Costa Azul,Casa Oriental,Restaurants,-12.999329,-38.456962,4ba3b4d0f964a520a15638e3,940
1 - Parque Costa Azul,Super Pão Master,Restaurants,-12.993539,-38.454598,4c48bba49e3e2d7fa868d547,830
1 - Parque Costa Azul,Cantina Volpi,Restaurants,-12.991106,-38.453761,4c01acf73ab80f476c8f90ff,969
1 - Parque Costa Azul,Restaurante Grande Sertão,Restaurants,-12.997283,-38.447265,4d6a21481a88b1f72e49345d,142
1 - Parque Costa Azul,Villas,Restaurants,-13.003543,-38.451729,5bf0b9d0fd16bb002cf7f492,714
1 - Parque Costa Azul,Panda Restaurante,Restaurants,-13.002735,-38.455596,4f33e449e4b0befff0881e0d,941
1 - Parque Costa Azul,Kalil's Burger,Restaurants,-12.994017,-38.455097,51676281e4b0719c917262ab,855
1 - Parque Costa Azul,Restaurante Casa Oriental,Restaurants,-12.999261,-38.456961,4e9b6fb7b63497cdaa3a7397,956
1 - Parque Costa Azul,Larica's,Restaurants,-13.000027,-38.454632,4b6a44d8f964a5200cd02be3,720
1 - Parque Costa Azul,Arabesque Empório Árabe,Restaurants,-12.996905,-38.454278,53ecd863498e9af7ab6be6bd,648
1 - Parque Costa Azul,Cf Burger Co.,Restaurants,-12.992132,-38.454392,57f9836fcd10bc6617bc958b,912
1 - Parque Costa Azul,Porto Brasil,Restaurants,-12.991864,-38.453157,4d0e70343e306dcb73aca789,862
1 - Parque Costa Azul,Dendê Comida a Quilo,Restaurants,-12.993263,-38.45484,5097d3cae4b08c7bed1bc3ec,862
1 - Parque Costa Azul,Caranguejo do Porto,Restaurants,-12.997191,-38.444985,54137b00498e522008326a3f,389
1 - Parque Costa Azul,Bar e Lanchonete do Canal,Restaurants,-12.992997,-38.453112,4e6cd48645dd435bc132bfce,754
1 - Parque Costa Azul,McDonald's,Restaurants,-12.997057,-38.444245,5a342c8a6a59502016c4db73,461
1 - Parque Costa Azul,Kyuden Sushi,Restaurants,-12.999507,-38.448714,4bf803e4508c0f47462c3e31,172
1 - Parque Costa Azul,Restaurante Skilo,Restaurants,-13.001013,-38.456679,4c696b8a3bad2d7f42c5afee,957
1 - Parque Costa Azul,Villas Churrascaria,Restaurants,-12.996892,-38.45003,4da8ba33cda119a2c904e937,216
1 - Parque Costa Azul,Maná,Restaurants,-12.999357,-38.451421,55c5262f498e0be320ad4584,364
1 - Parque Costa Azul,Restaurante Brisa,Restaurants,-12.996779,-38.45206,4bfaa7f8508c0f476b474031,417
1 - Parque Costa Azul,Bar do Bigode,Restaurants,-12.994656,-38.450797,5445a3c7498e1ab59839d0fa,449
1 - Parque Costa Azul,Lanche do Balbino,Restaurants,-12.995509,-38.45198,582240e3b4ddb3715dd1bcec,465
1 - Parque Costa Azul,Restaurante de Soba,Restaurants,-12.993674,-38.448135,58c9565215fb43576c5a749d,475
1 - Parque Costa Azul,Habib's,Restaurants,-13.003299,-38.452649,4c549947ca8e76b0fe060edf,731
1 - Parque Costa Azul,Dashi Sushi Bar,Restaurants,-12.996275,-38.442817,55537f0d498e436a880ab31b,633
1 - Parque Costa Azul,Primmo Piatto,Restaurants,-12.997866,-38.454416,52dc86da498e7eebbbc9b7e4,650
1 - Parque Costa Azul,Mangostão,Restaurants,-12.992753,-38.453909,4ffc55c2e4b099cda1a2f847,828
1 - Parque Costa Azul,Espetto Baiano Prime,Restaurants,-13.003304,-38.451541,5e6980c14c1ba40007078e4d,684
1 - Parque Costa Azul,Rincão do Bacalhau,Restaurants,-12.995728,-38.442316,583622821d21ba48bf59f53d,704
1 - Parque Costa Azul,Pizzicato,Restaurants,-12.999135,-38.454619,51ce2340498ea161e7a80cdf,707
1 - Parque Costa Azul,Boteco do Ferreira,Restaurants,-12.999339,-38.454992,53e4eb29498e020ca20ac398,712
1 - Parque Costa Azul,Vila do Caranguejo,Restaurants,-13.003405,-38.451973,5c256f37b9b37b002ce8eec5,716
1 - Parque Costa Azul,Poleirão Galetos,Restaurants,-12.990896,-38.447417,5203af53498e32d588678e78,790
1 - Parque Costa Azul,Burguerstock,Restaurants,-12.992515,-38.453351,59751ef88134881c23557ad0,808
1 - Parque Costa Azul,Magostão,Restaurants,-12.993129,-38.454099,52dee338498e104151a28649,828
1 - Parque Costa Azul,Restaurante Hotel Bahiamar,Restaurants,-12.994495,-38.441682,569ec59938faf06688a0c808,831
1 - Parque Costa Azul,Restaurante Marlim,Restaurants,-12.994359,-38.441434,578ea2cd498e6d0ba561c2b0,847
1 - Parque Costa Azul,Restaurante Tai San,Restaurants,-12.993537,-38.454967,4fe7473fe4b01cb913829f26,857
1 - Parque Costa Azul,Taisan Avenida paulo vi,Restaurants,-12.993297,-38.454902,51aa9f78498e35a60ecf6772,872
1 - Parque Costa Azul,Restaurante Ki Mukeka,Restaurants,-12.990458,-38.445748,548d9f35498e9ab1e48537d5,883
1 - Parque Costa Azul,Moto Chopp’er Burger,Restaurants,-13.004153,-38.453462,5abd882fe179103e69b33a02,886
1 - Parque Costa Azul,Gordo Bar & Churrascaria,Restaurants,-13.002669,-38.455103,532b2f2e498e684f6cfa1296,894
1 - Parque Costa Azul,Petit Marche Com.,Restaurants,-12.994151,-38.455715,515aecc9e4b011b463469921,894
1 - Parque Costa Azul,Academia Well,Sports & Recreation,-12.99511,-38.442184,55e86d66498ed46da9071c97,250
1 - Parque Costa Azul,Academia Alpha Fitness,Sports & Recreation,-12.993304,-38.44659,4e8e29507beb4170a3aa4ea5,528
1 - Parque Costa Azul,Physical Club Academia,Sports & Recreation,-12.994254,-38.448821,4e1c4902b0fb719c6e12b6d6,411
1 - Parque Costa Azul,Área Verde,Sports & Recreation,-13.000831,-38.451874,516ab82ce4b05c77c45eb37e,494
1 - Parque Costa Azul,Escola de Dança Juliana Stagliorio,Sports & Recreation,-12.996899,-38.448429,4f46be00e4b00005b6815531,88
1 - Parque Costa Azul,Sport Point Academia,Sports & Recreation,-12.993634,-38.449304,4e4079c0aeb798c6bf35f95a,491
1 - Parque Costa Azul,Academia Inove,Sports & Recreation,-12.991488,-38.445763,4e2df107e4cdb5a70d59a899,774
1 - Parque Costa Azul,Academia Bahiana de Dança de Salão,Sports & Recreation,-12.993237,-38.44622,4e39ca4aa809d73012ea5901,589
1 - Parque Costa Azul,Academia Vida Ativa,Sports & Recreation,-12.995578,-38.4449,4c2f3d5f7cc0c9b62150eb9a,464
1 - Parque Costa Azul,Aceb,Sports & Recreation,-12.994044,-38.44968,4d4860a9f046a1cda11611f6,458
1 - Parque Costa Azul,Well,Sports & Recreation,-12.99341,-38.452872,51f9458e498e460c8b53df39,711
1 - Parque Costa Azul,Academia da Praia,Sports & Recreation,-13.000019,-38.449276,4ba7b75cf964a5207bac39e3,244
1 - Parque Costa Azul,Corporin,Sports & Recreation,-13.002423,-38.456269,4e08dc7ab0fbba5eee24c57d,987
1 - Parque Costa Azul,Dalia Acqua Sports,Sports & Recreation,-12.989975,-38.446356,4d409ee81bd2a143fbecf47c,898
1 - Parque Costa Azul,Circuito Powerade Salvador,Sports & Recreation,-12.998718,-38.448641,50c3bd4ae4b0489425fdaf16,85
1 - Parque Costa Azul,Ballet Helena Palma,Sports & Recreation,-12.996629,-38.447563,e2ca83d020ca4a1293a90e41,163
1 - Parque Costa Azul,Sala de Ginastica - Azure,Sports & Recreation,-12.998332,-38.450297,5341a6d8498e9a30f0c763d8,208
1 - Parque Costa Azul,Academia Praia Sol,Sports & Recreation,-12.999951,-38.449275,50378db5e4b02090b3771269,236
1 - Parque Costa Azul,Kung Fu,Sports & Recreation,-12.998366,-38.450483,4e52def81f6ea65281210cfa,240
1 - Parque Costa Azul,Espaço Fitness - Torre Pituba Residence,Sports & Recreation,-12.999465,-38.450253,5758bffb498e09b4b748ffcb,261
1 - Parque Costa Azul,Bio Pilates,Sports & Recreation,-12.992447,-38.453227,4da30ffe573d1456562b1e7d,807
1 - Parque Costa Azul,Malubambu Casa de Brincadeiras,Sports & Recreation,-12.997331,-38.451452,bb8813f44d3b41f1584edafd,337
1 - Parque Costa Azul,Smart Fit,Sports & Recreation,-12.995259,-38.446804,5d725fd0caa8b60008856f3e,345
1 - Parque Costa Azul,3a Meia Maratona da Bahia,Sports & Recreation,-13.000981,-38.44929,51ebab05498ec8b55348ae3b,345
1 - Parque Costa Azul,Aceb - Askaba,Sports & Recreation,-12.99829,-38.451959,5212c64011d2fbdd5a5b284e,377
1 - Parque Costa Azul,Aula de Cozido,Sports & Recreation,-12.996609,-38.45175,52e3ec2c498e80bcea491072,392
1 - Parque Costa Azul,Assad Fighters,Sports & Recreation,-12.996297,-38.445218,4f6ced42e4b0e14a3e815d3e,401
1 - Parque Costa Azul,Sport point,Sports & Recreation,-12.994504,-38.446916,5137ae39e4b00cd5b12ffb33,416
1 - Parque Costa Azul,Academia Bel Air,Sports & Recreation,-13.000213,-38.451865,50ca5d8ae4b0981ef7455f38,450
1 - Parque Costa Azul,Bruno Castro Funcional Studio Salvador,Sports & Recreation,-12.995818,-38.444842,52950b2a498ea4361c1eb657,453
1 - Parque Costa Azul,Daily exercises,Sports & Recreation,-12.994043,-38.449803,5123e9bde4b0226f2fddd563,458
1 - Parque Costa Azul,Advanced Ballet,Sports & Recreation,-13.000522,-38.451808,4f71079de4b005ed80c9bae8,465
1 - Parque Costa Azul,Live 2 Dance,Sports & Recreation,-12.995509,-38.444899,5932a031916bc14477f3eca0,466
1 - Parque Costa Azul,BKB Bahia kettlebell Training,Sports & Recreation,-12.99582,-38.444596,52950c0b498e45628aaff827,478
1 - Parque Costa Azul,Bahia Kettlebell,Sports & Recreation,-12.99582,-38.444596,529fd03e11d281f3093e1e56,478
1 - Parque Costa Azul,Fisios Studio de Pilates,Sports & Recreation,-12.998663,-38.452888,4d933240b327370419059325,491
1 - Parque Costa Azul,Largada Rallye do Baton,Sports & Recreation,-12.996887,-38.443934,5066d543e4b029655bb656f9,497
1 - Parque Costa Azul,Academia Emilia Segura,Sports & Recreation,-12.998868,-38.453014,518e0d63498e3a08c39bcb59,508
1 - Parque Costa Azul,Summer Fitness,Sports & Recreation,-12.995098,-38.444647,58f688c8e96d0c5eaee51819,517
1 - Parque Costa Azul,SPN Costa Azul,Sports & Recreation,-12.993543,-38.446779,53e26d54498eb8b32745d069,519
1 - Parque Costa Azul,academia Alpha Fitness,Sports & Recreation,-12.993426,-38.449671,51fad2fd498eb89a0816a829,520
1 - Parque Costa Azul,Night Run - Etapa Júpiter,Sports & Recreation,-12.996615,-38.443315,543045eb498e412e7d9a4103,571
1 - Parque Costa Azul,Selfit Academia Costal Azul,Sports & Recreation,-12.992846,-38.448985,5908c4cb8b98fd7017c78047,573
1 - Parque Costa Azul,Mizuno 10 Miles Salvador,Sports & Recreation,-12.997578,-38.443083,5218866a11d2f5c52ee3c017,576
1 - Parque Costa Azul,Geórgia Guimarães Interactive Pilates,Sports & Recreation,-12.995482,-38.443482,53068b1611d2db59d00f5a87,600
1 - Parque Costa Azul,Corrida da Integração - 10km,Sports & Recreation,-12.995241,-38.44354,535cfb62498e417eeadb6d80,601
1 - Parque Costa Azul,Tenda Ideale Vita Running Club,Sports & Recreation,-13.002549,-38.45153,4ece00d1be7b9eecdd3f1114,614
1 - Parque Costa Azul,Studio Marcelo Caetano,Sports & Recreation,-12.99533,-38.453393,4f6cf0c4e4b056aa923cf6ec,617
1 - Parque Costa Azul,Esporte - mendel,Sports & Recreation,-12.99468,-38.452952,51895c72498efdc2c39a3e63,619
1 - Parque Costa Azul,Vitória Run,Sports & Recreation,-12.997409,-38.442526,5402f64e498ee424eeea2f0b,641
43 - Praça Clériston Andrade,Carangueijo de Ondina,Bars,-13.007783,-38.510042,4c1c3b3601379521a80847f3,936
43 - Praça Clériston Andrade,Bar de Salim,Bars,-13.001992,-38.501212,50d4f93be4b091e3029996fd,282
43 - Praça Clériston Andrade,Saudades de Você,Bars,-13.001782,-38.501948,5149ae9fe4b00fe75b740e4a,204
43 - Praça Clériston Andrade,Bagassa Cyber Café,Bars,-12.999681,-38.503209,51269d6be4b02cfa78f39acc,268
43 - Praça Clériston Andrade,Prof Lázaro,Bars,-13.002103,-38.506386,51fc259b498e9fe1596187b4,277
43 - Praça Clériston Andrade,Boletim de Ocorrência Bar,Bars,-13.002576,-38.501159,564409c5498eee9ca1249f25,299
43 - Praça Clériston Andrade,Boteco Universitario,Bars,-13.002887,-38.500609,5559eef8498ea0e92af38989,360
43 - Praça Clériston Andrade,Bar Federação,Bars,-13.004498,-38.501188,59a08a5f002f4c019afd611d,396
43 - Praça Clériston Andrade,Muriçoca,Bars,-12.998519,-38.502207,537e6b9d498efd6e06f70d6d,426
43 - Praça Clériston Andrade,Boteco do Djalma,Bars,-13.003817,-38.500192,56dbbbbd498e60abdc63335a,453
